"ensgene","log2FoldChange","pvalue","padj","contrast","symbol","description","region"
"ENSMUSG00000074923",-0.390047334773392,0.00423198457111375,0.0877810805296844,"DOM - DES","Pak6","p21 protein (Cdc42/Rac)-activated kinase 6 [Source:MGI Symbol;Acc:MGI:2679420]","MeA"
"ENSMUSG00000020882",-0.391102208980647,0.000481375362855511,0.0278483168901958,"DOM - DES","Cacnb1","calcium channel, voltage-dependent, beta 1 subunit [Source:MGI Symbol;Acc:MGI:102522]","MeA"
"ENSMUSG00000028161",-0.393204759996742,0.000161739638558466,0.0132340555085684,"DOM - DES","Ppp3ca","protein phosphatase 3, catalytic subunit, alpha isoform [Source:MGI Symbol;Acc:MGI:107164]","MeA"
"ENSMUSG00000032966",-0.393226861576619,0.00125526316193197,0.0465926000707081,"DOM - DES","Fkbp1a","FK506 binding protein 1a [Source:MGI Symbol;Acc:MGI:95541]","MeA"
"ENSMUSG00000016257",-0.395004159659053,0.00081247061240079,0.0990679939384112,"CDOM - DOM","Prelid3b","PRELI domain containing 3B [Source:MGI Symbol;Acc:MGI:1913640]","MeA"
"ENSMUSG00000115020",-0.398907516534584,0.00415827429470257,0.08698311059964,"DOM - DES",NA,NA,"MeA"
"ENSMUSG00000031837",-0.398926412141519,0.00118812169191809,0.0458231308784033,"DOM - DES","Necab2","N-terminal EF-hand calcium binding protein 2 [Source:MGI Symbol;Acc:MGI:2152211]","MeA"
"ENSMUSG00000032224",-0.399323745988259,0.00290007914048969,0.0736463078934973,"DOM - DES","Fam81a","family with sequence similarity 81, member A [Source:MGI Symbol;Acc:MGI:1924136]","MeA"
"ENSMUSG00000069793",-0.40050513235143,0.00396747072321777,0.0854853824558552,"DOM - DES","Slfn9","schlafen 9 [Source:MGI Symbol;Acc:MGI:2445121]","MeA"
"ENSMUSG00000042810",-0.403385562140336,0.00494643898273445,0.0955648583063232,"DOM - DES","Krba1","KRAB-A domain containing 1 [Source:MGI Symbol;Acc:MGI:1925077]","MeA"
"ENSMUSG00000029401",-0.407385774139529,0.00232513707504641,0.0648498683266239,"DOM - DES","Rilpl2","Rab interacting lysosomal protein-like 2 [Source:MGI Symbol;Acc:MGI:1933112]","MeA"
"ENSMUSG00000003575",-0.407936586805303,0.0053021320300037,0.0989626220618595,"DOM - DES","Crtc1","CREB regulated transcription coactivator 1 [Source:MGI Symbol;Acc:MGI:2142523]","MeA"
"ENSMUSG00000047013",-0.409717419975143,1.41459368160931e-05,0.00327345819134905,"DOM - DES","Fbxo41","F-box protein 41 [Source:MGI Symbol;Acc:MGI:1261912]","MeA"
"ENSMUSG00000035934",-0.411004499828381,0.00379070650868319,0.0832995281338992,"DOM - DES","Pknox2","Pbx/knotted 1 homeobox 2 [Source:MGI Symbol;Acc:MGI:2445415]","MeA"
"ENSMUSG00000045038",-0.411641238492038,0.00105655724205734,0.043225449599086,"DOM - DES","Prkce","protein kinase C, epsilon [Source:MGI Symbol;Acc:MGI:97599]","MeA"
"ENSMUSG00000090762",-0.414185358387228,0.00364196435763978,0.0820966394773898,"DOM - DES","Vmn2r56","vomeronasal 2, receptor 56 [Source:MGI Symbol;Acc:MGI:3695438]","MeA"
"ENSMUSG00000026571",-0.416146297140742,0.00112446357654466,0.0451056100098212,"DOM - DES","Dcaf6","DDB1 and CUL4 associated factor 6 [Source:MGI Symbol;Acc:MGI:1921356]","MeA"
"ENSMUSG00000022332",-0.416537958633356,0.000250647722487497,0.0173462278973824,"DOM - DES","Khdrbs3","KH domain containing, RNA binding, signal transduction associated 3 [Source:MGI Symbol;Acc:MGI:1313312]","MeA"
"ENSMUSG00000030600",-0.419863019960896,0.000739669685586813,0.0341261932820583,"DOM - DES","Lrfn1","leucine rich repeat and fibronectin type III domain containing 1 [Source:MGI Symbol;Acc:MGI:2136810]","MeA"
"ENSMUSG00000030020",-0.42201711127615,0.00249735496953145,0.0677263927658703,"DOM - DES","Prickle2","prickle planar cell polarity protein 2 [Source:MGI Symbol;Acc:MGI:1925144]","MeA"
"ENSMUSG00000034462",-0.422096685868136,0.00281951525789614,0.0733866800868925,"DOM - DES","Pkd2","polycystic kidney disease 2 [Source:MGI Symbol;Acc:MGI:1099818]","MeA"
"ENSMUSG00000057455",-0.424575719751297,0.000729254283774155,0.0966915754331124,"CDOM - DOM","Rit2","Ras-like without CAAX 2 [Source:MGI Symbol;Acc:MGI:108054]","MeA"
"ENSMUSG00000035863",-0.425444372648964,0.000168697336335697,0.0134322986619983,"DOM - DES","Palm","paralemmin [Source:MGI Symbol;Acc:MGI:1261814]","MeA"
"ENSMUSG00000024479",-0.426134819458608,0.00344388823025865,0.0805272443163783,"DOM - DES","Mal2","mal, T cell differentiation protein 2 [Source:MGI Symbol;Acc:MGI:2146021]","MeA"
"ENSMUSG00000094910",-0.427658369633415,0.000642951091761148,0.0322783243016359,"DOM - DES","D430019H16Rik","RIKEN cDNA D430019H16 gene [Source:MGI Symbol;Acc:MGI:2443127]","MeA"
"ENSMUSG00000024962",-0.428416004053705,0.00069123248312053,0.0946124461271225,"CDOM - DOM","Vegfb","vascular endothelial growth factor B [Source:MGI Symbol;Acc:MGI:106199]","MeA"
"ENSMUSG00000002578",-0.428960430254741,0.00160869993246023,0.0531516479358551,"DOM - DES","Ikzf4","IKAROS family zinc finger 4 [Source:MGI Symbol;Acc:MGI:1343139]","MeA"
"ENSMUSG00000034799",-0.431506309044493,0.00106809812008871,0.0435772263319938,"DOM - DES","Unc13a","unc-13 homolog A (C. elegans) [Source:MGI Symbol;Acc:MGI:3051532]","MeA"
"ENSMUSG00000079038",-0.431840714194127,0.00120064035033897,0.0460535389821503,"DOM - DES","D130040H23Rik","RIKEN cDNA D130040H23 gene [Source:MGI Symbol;Acc:MGI:2444324]","MeA"
"ENSMUSG00000038122",-0.432529680409027,0.00534449785158731,0.0989626220618595,"DOM - DES","Tbc1d32","TBC1 domain family, member 32 [Source:MGI Symbol;Acc:MGI:2442827]","MeA"
"ENSMUSG00000003279",-0.436864066832494,0.000608626983229113,0.0316208954440829,"DOM - DES","Dlgap1","discs, large (Drosophila) homolog-associated protein 1 [Source:MGI Symbol;Acc:MGI:1346065]","MeA"
"ENSMUSG00000020701",-0.437030514974806,0.00405340550385393,0.0856361419573134,"DOM - DES","Tmem132e","transmembrane protein 132E [Source:MGI Symbol;Acc:MGI:2685490]","MeA"
"ENSMUSG00000053819",-0.437352679138165,0.00107575100858304,0.0436032029689261,"DOM - DES","Camk2d","calcium/calmodulin-dependent protein kinase II, delta [Source:MGI Symbol;Acc:MGI:1341265]","MeA"
"ENSMUSG00000031292",-0.437709841038643,0.000346915580330218,0.0213751610593629,"DOM - DES","Cdkl5","cyclin-dependent kinase-like 5 [Source:MGI Symbol;Acc:MGI:1278336]","MeA"
"ENSMUSG00000031431",-0.437716699954538,0.000581813083683392,0.0919832098795263,"CDOM - DOM","Tsc22d3","TSC22 domain family, member 3 [Source:MGI Symbol;Acc:MGI:1196284]","MeA"
"ENSMUSG00000042523",-0.439769507015059,0.00145007415643021,0.0499990720814006,"DOM - DES","Dnal1","dynein, axonemal, light chain 1 [Source:MGI Symbol;Acc:MGI:1921462]","MeA"
"ENSMUSG00000022472",-0.441556502398023,0.000613970875645059,0.0919832098795263,"CDOM - DOM","Desi1","desumoylating isopeptidase 1 [Source:MGI Symbol;Acc:MGI:106313]","MeA"
"ENSMUSG00000023411",-0.443038426720292,0.00351667254409818,0.0806221677679475,"DOM - DES","Nfatc4","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 4 [Source:MGI Symbol;Acc:MGI:1920431]","MeA"
"ENSMUSG00000028126",-0.443811409602806,0.00140491307086342,0.049539910903541,"DOM - DES","Pip5k1a","phosphatidylinositol-4-phosphate 5-kinase, type 1 alpha [Source:MGI Symbol;Acc:MGI:107929]","MeA"
"ENSMUSG00000001270",-0.444413267214929,0.000911300745938659,0.0995275102257348,"CDOM - DOM","Ckb","creatine kinase, brain [Source:MGI Symbol;Acc:MGI:88407]","MeA"
"ENSMUSG00000056268",-0.445072685938625,0.00321541599213583,0.0779383156195281,"DOM - DES","Dennd1b","DENN/MADD domain containing 1B [Source:MGI Symbol;Acc:MGI:2447812]","MeA"
"ENSMUSG00000021373",-0.446748955749308,0.000550221312645766,0.029631918691941,"DOM - DES","Cap2","CAP, adenylate cyclase-associated protein, 2 (yeast) [Source:MGI Symbol;Acc:MGI:1914502]","MeA"
"ENSMUSG00000041078",-0.447027947351465,0.000100225915907792,0.00996205244694229,"DOM - DES","Grid1","glutamate receptor, ionotropic, delta 1 [Source:MGI Symbol;Acc:MGI:95812]","MeA"
"ENSMUSG00000004383",-0.449423630955149,0.00166453730526798,0.0536520845925641,"DOM - DES","Large1","LARGE xylosyl- and glucuronyltransferase 1 [Source:MGI Symbol;Acc:MGI:1342270]","MeA"
"ENSMUSG00000022964",-0.455759307485072,1.86127935739133e-05,0.0264953116524656,"CDOM - DOM","Tmem50b","transmembrane protein 50B [Source:MGI Symbol;Acc:MGI:1925225]","MeA"
"ENSMUSG00000028782",-0.455794268711758,0.00403781688120567,0.0854853824558552,"DOM - DES","Adgrb2","adhesion G protein-coupled receptor B2 [Source:MGI Symbol;Acc:MGI:2451244]","MeA"
"ENSMUSG00000044629",-0.457140461378063,0.00286884757141988,0.0736463078934973,"DOM - DES","Cnrip1","cannabinoid receptor interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917505]","MeA"
"ENSMUSG00000037541",-0.458312859719303,0.00435070118740999,0.0888743235662648,"DOM - DES","Shank2","SH3/ankyrin domain gene 2 [Source:MGI Symbol;Acc:MGI:2671987]","MeA"
"ENSMUSG00000025790",-0.45874878141068,0.00176055393715136,0.055241109765279,"DOM - DES","Slco3a1","solute carrier organic anion transporter family, member 3a1 [Source:MGI Symbol;Acc:MGI:1351867]","MeA"
"ENSMUSG00000051375",-0.459534394578688,0.0027829403301287,0.072678131973049,"DOM - DES","Pcdh1","protocadherin 1 [Source:MGI Symbol;Acc:MGI:104692]","MeA"
"ENSMUSG00000066551",-0.461244984929052,0.00383935611707529,0.0838655812594174,"DOM - DES","Hmgb1","high mobility group box 1 [Source:MGI Symbol;Acc:MGI:96113]","MeA"
"ENSMUSG00000020134",-0.461971179341368,0.00059114251400765,0.0311095285606513,"DOM - DES","Peli1","pellino 1 [Source:MGI Symbol;Acc:MGI:1914495]","MeA"
"ENSMUSG00000063145",-0.462665626999187,0.00215698531438508,0.061619642141504,"DOM - DES","Bbs5","Bardet-Biedl syndrome 5 (human) [Source:MGI Symbol;Acc:MGI:1919819]","MeA"
"ENSMUSG00000029012",-0.465222661068339,0.00320872852438325,0.0779037204034686,"DOM - DES","Orc5","origin recognition complex, subunit 5 [Source:MGI Symbol;Acc:MGI:1347044]","MeA"
"ENSMUSG00000020589",-0.465584635421761,0.000140475091585566,0.0122750233414584,"DOM - DES","Fam49a","family with sequence similarity 49, member A [Source:MGI Symbol;Acc:MGI:1261783]","MeA"
"ENSMUSG00000044667",-0.465763913609296,0.00244004434487594,0.0667326005673783,"DOM - DES","Plppr4","phospholipid phosphatase related 4 [Source:MGI Symbol;Acc:MGI:106530]","MeA"
"ENSMUSG00000060780",-0.466162252319185,0.000821662081574861,0.0358962107024298,"DOM - DES","Lrrtm1","leucine rich repeat transmembrane neuronal 1 [Source:MGI Symbol;Acc:MGI:2389173]","MeA"
"ENSMUSG00000024112",-0.466613723691735,0.00543066601645645,0.0997868036026304,"DOM - DES","Cacna1h","calcium channel, voltage-dependent, T type, alpha 1H subunit [Source:MGI Symbol;Acc:MGI:1928842]","MeA"
"ENSMUSG00000063358",-0.469640207025176,0.00107756733873241,0.0436032029689261,"DOM - DES","Mapk1","mitogen-activated protein kinase 1 [Source:MGI Symbol;Acc:MGI:1346858]","MeA"
"ENSMUSG00000047495",-0.469878324013906,0.0030256837024552,0.0755655575604747,"DOM - DES","Dlgap2","discs, large (Drosophila) homolog-associated protein 2 [Source:MGI Symbol;Acc:MGI:2443181]","MeA"
"ENSMUSG00000038055",-0.470286099015224,9.01068080684528e-05,0.0458096576019438,"CDOM - DOM","Dexi","dexamethasone-induced transcript [Source:MGI Symbol;Acc:MGI:1926236]","MeA"
"ENSMUSG00000020015",-0.470847307753696,0.000705176309300952,0.0334724112849085,"DOM - DES","Cdk17","cyclin-dependent kinase 17 [Source:MGI Symbol;Acc:MGI:97517]","MeA"
"ENSMUSG00000028039",-0.471187174769749,0.00402721308102065,0.0854853824558552,"DOM - DES","Efna3","ephrin A3 [Source:MGI Symbol;Acc:MGI:106644]","MeA"
"ENSMUSG00000068735",-0.472152769327455,0.000670256642110502,0.0325459044906772,"DOM - DES","Trp53i11","transformation related protein 53 inducible protein 11 [Source:MGI Symbol;Acc:MGI:2670995]","MeA"
"ENSMUSG00000031353",-0.472713788576612,0.00448763897827416,0.0903414663038127,"DOM - DES","Rbbp7","retinoblastoma binding protein 7, chromatin remodeling factor [Source:MGI Symbol;Acc:MGI:1194910]","MeA"
"ENSMUSG00000038482",-0.47356882669967,0.00496921613357737,0.0957010285283236,"DOM - DES","Tfdp1","transcription factor Dp 1 [Source:MGI Symbol;Acc:MGI:101934]","MeA"
"ENSMUSG00000053550",-0.474817105682816,0.000284960837578347,0.0189428160674037,"DOM - DES","Shisa7","shisa family member 7 [Source:MGI Symbol;Acc:MGI:3605641]","MeA"
"ENSMUSG00000041126",-0.475270235066865,0.000628582878606801,0.0919832098795263,"CDOM - DOM","H2afv","H2A histone family, member V [Source:MGI Symbol;Acc:MGI:1924855]","MeA"
"ENSMUSG00000036006",-0.475579862186877,0.000124089901038346,0.0116109241252496,"DOM - DES","Ripor2","RHO family interacting cell polarization regulator 2 [Source:MGI Symbol;Acc:MGI:2444879]","MeA"
"ENSMUSG00000030707",-0.476100524131361,0.00400250667041725,0.0854853824558552,"DOM - DES","Coro1a","coronin, actin binding protein 1A [Source:MGI Symbol;Acc:MGI:1345961]","MeA"
"ENSMUSG00000024661",-0.476988973068302,0.000767555182574057,0.0966915754331124,"CDOM - DOM","Fth1","ferritin heavy polypeptide 1 [Source:MGI Symbol;Acc:MGI:95588]","MeA"
"ENSMUSG00000025372",-0.478498159609565,0.000592362393930025,0.0311095285606513,"DOM - DES","Baiap2","brain-specific angiogenesis inhibitor 1-associated protein 2 [Source:MGI Symbol;Acc:MGI:2137336]","MeA"
"ENSMUSG00000025427",-0.48200049606224,0.000222568869240243,0.0161421532366365,"DOM - DES","Rnf165","ring finger protein 165 [Source:MGI Symbol;Acc:MGI:2444521]","MeA"
"ENSMUSG00000062044",-0.482253539694166,0.000158398490871989,0.0131054840771741,"DOM - DES","Lmtk3","lemur tyrosine kinase 3 [Source:MGI Symbol;Acc:MGI:3039582]","MeA"
"ENSMUSG00000020903",-0.482402918363769,0.000499280105792966,0.0913422750013764,"CDOM - DOM","Stx8","syntaxin 8 [Source:MGI Symbol;Acc:MGI:1890156]","MeA"
"ENSMUSG00000052373",-0.482492265396127,0.000183827549772942,0.0878221294237831,"CDOM - DES","Mpp3","membrane protein, palmitoylated 3 (MAGUK p55 subfamily member 3) [Source:MGI Symbol;Acc:MGI:1328354]","MeA"
"ENSMUSG00000022577",-0.482606575856501,0.0053416940873323,0.0989626220618595,"DOM - DES","Ly6h","lymphocyte antigen 6 complex, locus H [Source:MGI Symbol;Acc:MGI:1346030]","MeA"
"ENSMUSG00000028959",-0.482830290172965,0.000308413962629376,0.0783977278219494,"CDOM - DOM","Fastk","Fas-activated serine/threonine kinase [Source:MGI Symbol;Acc:MGI:1913837]","MeA"
"ENSMUSG00000023191",-0.483340556198141,0.00525733995622969,0.0985854660407361,"DOM - DES","P3h3","prolyl 3-hydroxylase 3 [Source:MGI Symbol;Acc:MGI:1315208]","MeA"
"ENSMUSG00000063160",-0.487486942687988,0.000278282279308431,0.0188068585187008,"DOM - DES","Numbl","numb-like [Source:MGI Symbol;Acc:MGI:894702]","MeA"
"ENSMUSG00000031833",-0.488571680900087,0.0003687732019001,0.0223833242628708,"DOM - DES","Mast3","microtubule associated serine/threonine kinase 3 [Source:MGI Symbol;Acc:MGI:2683541]","MeA"
"ENSMUSG00000025969",-0.490645417536879,0.000236297057346882,0.0167443034416619,"DOM - DES","Nrp2","neuropilin 2 [Source:MGI Symbol;Acc:MGI:1100492]","MeA"
"ENSMUSG00000050751",-0.491248210154868,0.000141493928219277,0.0122750233414584,"DOM - DES","Pgbd5","piggyBac transposable element derived 5 [Source:MGI Symbol;Acc:MGI:2429955]","MeA"
"ENSMUSG00000026463",-0.493756321614625,0.000317591357396864,0.0201695253423343,"DOM - DES","Atp2b4","ATPase, Ca++ transporting, plasma membrane 4 [Source:MGI Symbol;Acc:MGI:88111]","MeA"
"ENSMUSG00000018648",-0.496922428346295,0.00400706231791292,0.0854853824558552,"DOM - DES","Dusp14","dual specificity phosphatase 14 [Source:MGI Symbol;Acc:MGI:1927168]","MeA"
"ENSMUSG00000038412",-0.499531717903181,0.000644577368234238,0.0919832098795263,"CDOM - DOM","Higd1a","HIG1 domain family, member 1A [Source:MGI Symbol;Acc:MGI:1930666]","MeA"
"ENSMUSG00000070003",-0.499575803571083,0.00322900307914083,0.0780122929887043,"DOM - DES","Ssbp4","single stranded DNA binding protein 4 [Source:MGI Symbol;Acc:MGI:1924150]","MeA"
"ENSMUSG00000024143",-0.499708581284309,0.000927124294040501,0.0995275102257348,"CDOM - DOM","Rhoq","ras homolog family member Q [Source:MGI Symbol;Acc:MGI:1931553]","MeA"
"ENSMUSG00000059149",-0.501770083469193,3.38284617255498e-05,0.00506060119348882,"DOM - DES","Mfsd4a","major facilitator superfamily domain containing 4A [Source:MGI Symbol;Acc:MGI:2442786]","MeA"
"ENSMUSG00000015143",-0.503108614889062,0.000100109553609051,0.00996205244694229,"DOM - DES","Actn1","actinin, alpha 1 [Source:MGI Symbol;Acc:MGI:2137706]","MeA"
"ENSMUSG00000006494",-0.503151763133739,0.00354250824061921,0.0808149728624264,"DOM - DES","Pdk1","pyruvate dehydrogenase kinase, isoenzyme 1 [Source:MGI Symbol;Acc:MGI:1926119]","MeA"
"ENSMUSG00000034248",-0.503979183086285,0.00267166991777817,0.0709093754162988,"DOM - DES","Slc25a37","solute carrier family 25, member 37 [Source:MGI Symbol;Acc:MGI:1914962]","MeA"
"ENSMUSG00000060924",-0.505014806023462,0.00437303653638266,0.0890848295788544,"DOM - DES","Csmd1","CUB and Sushi multiple domains 1 [Source:MGI Symbol;Acc:MGI:2137383]","MeA"
"ENSMUSG00000020634",-0.505219394642849,4.37120323743148e-05,0.0302300355132965,"CDOM - DOM","Ubxn2a","UBX domain protein 2A [Source:MGI Symbol;Acc:MGI:2442310]","MeA"
"ENSMUSG00000041836",-0.505816161519404,0.000752116279989662,0.0343559508096946,"DOM - DES","Ptpre","protein tyrosine phosphatase, receptor type, E [Source:MGI Symbol;Acc:MGI:97813]","MeA"
"ENSMUSG00000000560",-0.509314282088208,0.00017081315505296,0.0134560788634805,"DOM - DES","Gabra2","gamma-aminobutyric acid (GABA) A receptor, subunit alpha 2 [Source:MGI Symbol;Acc:MGI:95614]","MeA"
"ENSMUSG00000028519",-0.510580454003628,0.0013284997507363,0.0477550517194286,"DOM - DES","Dab1","disabled 1 [Source:MGI Symbol;Acc:MGI:108554]","MeA"
"ENSMUSG00000036437",-0.510896688092842,0.000858362806166332,0.0370056072795725,"DOM - DES","Npy1r","neuropeptide Y receptor Y1 [Source:MGI Symbol;Acc:MGI:104963]","MeA"
"ENSMUSG00000027333",-0.511112613651327,0.00011058818692973,0.0477037224528699,"CDOM - DOM","Smox","spermine oxidase [Source:MGI Symbol;Acc:MGI:2445356]","MeA"
"ENSMUSG00000042249",-0.514937006208766,0.00114309408666205,0.0453590669261924,"DOM - DES","Grk3","G protein-coupled receptor kinase 3 [Source:MGI Symbol;Acc:MGI:87941]","MeA"
"ENSMUSG00000038248",-0.515822647531635,0.000138431451928684,0.0122750233414584,"DOM - DES","Sobp","sine oculis-binding protein homolog (Drosophila) [Source:MGI Symbol;Acc:MGI:1924427]","MeA"
"ENSMUSG00000074785",-0.516924680585287,0.000844364085545767,0.0365644213653006,"DOM - DES","Plxnc1","plexin C1 [Source:MGI Symbol;Acc:MGI:1890127]","MeA"
"ENSMUSG00000061165",-0.517532440330029,0.0036084378981283,0.0817140141762693,"DOM - DES","Olfr160","olfactory receptor 160 [Source:MGI Symbol;Acc:MGI:1931271]","MeA"
"ENSMUSG00000054934",-0.517843911645027,3.67750429224108e-05,0.0393947128200277,"CDOM - DES","Kcnmb4","potassium large conductance calcium-activated channel, subfamily M, beta member 4 [Source:MGI Symbol;Acc:MGI:1913272]","MeA"
"ENSMUSG00000004929",-0.51912270110662,0.00290550690905024,0.0736463078934973,"DOM - DES","Thop1","thimet oligopeptidase 1 [Source:MGI Symbol;Acc:MGI:1354165]","MeA"
"ENSMUSG00000032120",-0.521785737222595,1.88297070002394e-05,0.0037001434095381,"DOM - DES","C2cd2l","C2 calcium-dependent domain containing 2-like [Source:MGI Symbol;Acc:MGI:1919014]","MeA"
"ENSMUSG00000016179",-0.523896796736085,0.00124069360731003,0.0464006876875291,"DOM - DES","Camk1g","calcium/calmodulin-dependent protein kinase I gamma [Source:MGI Symbol;Acc:MGI:2388073]","MeA"
"ENSMUSG00000025221",-0.526393561980731,0.00210566073976252,0.0605530787492872,"DOM - DES","Kcnip2","Kv channel-interacting protein 2 [Source:MGI Symbol;Acc:MGI:2135916]","MeA"
"ENSMUSG00000031538",-0.527097971491226,0.000702508078140005,0.0334724112849085,"DOM - DES","Plat","plasminogen activator, tissue [Source:MGI Symbol;Acc:MGI:97610]","MeA"
"ENSMUSG00000056612",-0.529122494145791,0.000100451629466492,0.0634295247853085,"CDOM - DES","Ppp1r14b","protein phosphatase 1, regulatory (inhibitor) subunit 14B [Source:MGI Symbol;Acc:MGI:107682]","MeA"
"ENSMUSG00000022454",-0.531333016158307,2.90768034002085e-05,0.00473216987205591,"DOM - DES","Nell2","NEL-like 2 [Source:MGI Symbol;Acc:MGI:1858510]","MeA"
"ENSMUSG00000041477",-0.531822294912601,0.00517728429748341,0.0978004852624098,"DOM - DES","Dcp1b","decapping mRNA 1B [Source:MGI Symbol;Acc:MGI:2442404]","MeA"
"ENSMUSG00000027646",-0.534953273788268,0.00147308907810514,0.0505010399230026,"DOM - DES","Src","Rous sarcoma oncogene [Source:MGI Symbol;Acc:MGI:98397]","MeA"
"ENSMUSG00000017670",-0.536486412520242,0.000349164814069331,0.0213751610593629,"DOM - DES","Elmo2","engulfment and cell motility 2 [Source:MGI Symbol;Acc:MGI:2153045]","MeA"
"ENSMUSG00000031502",-0.537152682748698,0.00403253422327084,0.0854853824558552,"DOM - DES","Col4a1","collagen, type IV, alpha 1 [Source:MGI Symbol;Acc:MGI:88454]","MeA"
"ENSMUSG00000053768",-0.537901496853687,0.000431232848433053,0.0902735234918311,"CDOM - DOM","Chchd3","coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:MGI Symbol;Acc:MGI:1913325]","MeA"
"ENSMUSG00000106190",-0.539436232841479,0.000883668756767053,0.0995275102257348,"CDOM - DOM","Gm20768","predicted gene, 20768 [Source:MGI Symbol;Acc:MGI:5434124]","MeA"
"ENSMUSG00000059248",-0.540651919678347,0.00165655402840064,0.0535667361585448,"DOM - DES","Sept9","septin 9 [Source:MGI Symbol;Acc:MGI:1858222]","MeA"
"ENSMUSG00000049372",-0.542590670572771,0.00142064230066159,0.049857138561133,"DOM - DES","Olfr1183","olfactory receptor 1183 [Source:MGI Symbol;Acc:MGI:3031017]","MeA"
"ENSMUSG00000048490",-0.542789586735579,0.00494417126859206,0.0955648583063232,"DOM - DES","Nrip1","nuclear receptor interacting protein 1 [Source:MGI Symbol;Acc:MGI:1315213]","MeA"
"ENSMUSG00000040612",-0.544674339846804,0.00161500618306109,0.0531516479358551,"DOM - DES","Ildr2","immunoglobulin-like domain containing receptor 2 [Source:MGI Symbol;Acc:MGI:1196370]","MeA"
"ENSMUSG00000006205",-0.544801427241649,3.6264789436588e-05,0.0302300355132965,"CDOM - DOM","Htra1","HtrA serine peptidase 1 [Source:MGI Symbol;Acc:MGI:1929076]","MeA"
"ENSMUSG00000017716",-0.546190990231401,0.00367764936325819,0.0823302711020761,"DOM - DES","Birc5","baculoviral IAP repeat-containing 5 [Source:MGI Symbol;Acc:MGI:1203517]","MeA"
"ENSMUSG00000114574",-0.546602353685942,0.00460219901214605,0.0916109776476922,"DOM - DES","CT025538.1","","MeA"
"ENSMUSG00000021779",-0.546905845734707,0.00174205795971865,0.0551948204575992,"DOM - DES","Thrb","thyroid hormone receptor beta [Source:MGI Symbol;Acc:MGI:98743]","MeA"
"ENSMUSG00000030301",-0.548415237125933,0.000180488932137184,0.0622609119443132,"CDOM - DOM","Ccdc91","coiled-coil domain containing 91 [Source:MGI Symbol;Acc:MGI:1914265]","MeA"
"ENSMUSG00000031765",-0.548575158358961,0.000389284997225676,0.0863537326119453,"CDOM - DOM","Mt1","metallothionein 1 [Source:MGI Symbol;Acc:MGI:97171]","MeA"
"ENSMUSG00000027009",-0.551595754948743,0.00231273788739967,0.0647121115045511,"DOM - DES","Itga4","integrin alpha 4 [Source:MGI Symbol;Acc:MGI:96603]","MeA"
"ENSMUSG00000113701",-0.55306480303998,0.000812523588744662,0.0356019951162972,"DOM - DES","AC121583.1","","MeA"
"ENSMUSG00000057715",-0.553496275179253,0.000108560588527521,0.0106475650072357,"DOM - DES","A830018L16Rik","RIKEN cDNA A830018L16 gene [Source:MGI Symbol;Acc:MGI:2444149]","MeA"
"ENSMUSG00000030209",-0.555465529031483,0.00104484206478111,0.0430385947299105,"DOM - DES","Grin2b","glutamate receptor, ionotropic, NMDA2B (epsilon 2) [Source:MGI Symbol;Acc:MGI:95821]","MeA"
"ENSMUSG00000042671",-0.555765601956299,0.000652638159313815,0.0919832098795263,"CDOM - DOM","Rgs8","regulator of G-protein signaling 8 [Source:MGI Symbol;Acc:MGI:108408]","MeA"
"ENSMUSG00000051243",-0.559576011000793,0.00402855428353174,0.0854853824558552,"DOM - DES","Islr2","immunoglobulin superfamily containing leucine-rich repeat 2 [Source:MGI Symbol;Acc:MGI:2444277]","MeA"
"ENSMUSG00000056612",-0.561097049166238,0.000106427043860412,0.0473434052922804,"CDOM - DOM","Ppp1r14b","protein phosphatase 1, regulatory (inhibitor) subunit 14B [Source:MGI Symbol;Acc:MGI:107682]","MeA"
"ENSMUSG00000036052",-0.562120566562095,5.06821036048248e-05,0.00630757944863408,"DOM - DES","Dnajb5","DnaJ heat shock protein family (Hsp40) member B5 [Source:MGI Symbol;Acc:MGI:1930018]","MeA"
"ENSMUSG00000053769",-0.562192637516786,0.000758951434148391,0.0966915754331124,"CDOM - DOM","Lysmd1","LysM, putative peptidoglycan-binding, domain containing 1 [Source:MGI Symbol;Acc:MGI:1919409]","MeA"
"ENSMUSG00000001763",-0.565207447455874,0.000764703914761408,0.0344232978043053,"DOM - DES","Tspan33","tetraspanin 33 [Source:MGI Symbol;Acc:MGI:1919012]","MeA"
"ENSMUSG00000000142",-0.571113778257019,0.00186471299915562,0.0569410299329787,"DOM - DES","Axin2","axin 2 [Source:MGI Symbol;Acc:MGI:1270862]","MeA"
"ENSMUSG00000037692",-0.574365643480663,2.18815683714753e-06,0.000982018265398633,"DOM - DES","Ahdc1","AT hook, DNA binding motif, containing 1 [Source:MGI Symbol;Acc:MGI:2444218]","MeA"
"ENSMUSG00000044912",-0.576798100398497,3.20065099567903e-05,0.00498964644694805,"DOM - DES","Syt16","synaptotagmin XVI [Source:MGI Symbol;Acc:MGI:2673872]","MeA"
